AA ID EQUIPE,matricula,Data,Equipe,Nr_Ordem,Classe,Causa
10032026_ESL703,1112735,2026-03-10,ESL703,15943070,799,897
10032026_ESL703,1112670,2026-03-10,ESL703,15941355,129,880
10032026_ESL703,1112735,2026-03-10,ESL703,15941355,129,880
11032026_ESL703,1112735,2026-03-11,ESL703,15945558,341,490
11032026_ESL703,1112670,2026-03-11,ESL703,15945558,341,490
11032026_ESL703,1112735,2026-03-11,ESL703,15947455,126,880
11032026_ESL703,1112670,2026-03-11,ESL703,15947455,126,880
11032026_ESL703,1112735,2026-03-11,ESL703,15948800,799,897
11032026_ESL703,1112670,2026-03-11,ESL703,15948800,799,897
12032026_ESL703,1112670,2026-03-12,ESL703,15950892,799,897
12032026_ESL703,1112735,2026-03-12,ESL703,15950892,799,897
13032026_ESL703,1112670,2026-03-13,ESL703,15958349,799,897
13032026_ESL703,1112735,2026-03-13,ESL703,15958349,799,897
13032026_ESL703,1112670,2026-03-13,ESL703,15959133,341,490
13032026_ESL703,1112735,2026-03-13,ESL703,15959133,341,490
13032026_ESL703,1112670,2026-03-13,ESL703,15959839,799,897
13032026_ESL703,1112735,2026-03-13,ESL703,15959839,799,897
13032026_ESL703,1112670,2026-03-13,ESL703,15959610,341,490
13032026_ESL703,1112735,2026-03-13,ESL703,15959610,341,490
16032026_ESL703,1112670,2026-03-16,ESL703,15958375,799,897
16032026_ESL703,1112735,2026-03-16,ESL703,15958375,799,897
16032026_ESL703,1112670,2026-03-16,ESL703,15972283,311,460
16032026_ESL703,1112735,2026-03-16,ESL703,15972283,311,460
16032026_ESL703,1112670,2026-03-16,ESL703,15973439,127,880
16032026_ESL703,1112735,2026-03-16,ESL703,15973439,127,880
16032026_ESL703,1112670,2026-03-16,ESL703,15974492,799,897
16032026_ESL703,1112735,2026-03-16,ESL703,15974492,799,897
16032026_ESL703,1112670,2026-03-16,ESL703,15972275,129,880
16032026_ESL703,1112735,2026-03-16,ESL703,15972275,129,880
17032026_ESL703,1112670,2026-03-17,ESL703,15978531,799,897
17032026_ESL703,1112735,2026-03-17,ESL703,15978531,799,897
17032026_ESL703,1112670,2026-03-17,ESL703,15978747,341,490
17032026_ESL703,1112735,2026-03-17,ESL703,15978747,341,490
17032026_ESL703,1112670,2026-03-17,ESL703,15979751,341,490
17032026_ESL703,1112735,2026-03-17,ESL703,15979751,341,490
17032026_ESL703,1112670,2026-03-17,ESL703,15980469,799,897
17032026_ESL703,1112735,2026-03-17,ESL703,15980469,799,897
18032026_ESL703,1112670,2026-03-18,ESL703,15982614,343,620
18032026_ESL703,1112735,2026-03-18,ESL703,15982614,343,620
18032026_ESL703,1112670,2026-03-18,ESL703,15982771,126,880
18032026_ESL703,1112735,2026-03-18,ESL703,15982771,126,880
18032026_ESL703,1112670,2026-03-18,ESL703,15983184,799,897
18032026_ESL703,1112735,2026-03-18,ESL703,15983184,799,897
18032026_ESL703,1112670,2026-03-18,ESL703,15983341,129,880
18032026_ESL703,1112735,2026-03-18,ESL703,15983341,129,880
18032026_ESL703,1112670,2026-03-18,ESL703,15983132,343,620
18032026_ESL703,1112735,2026-03-18,ESL703,15983132,343,620
18032026_ESL703,1112670,2026-03-18,ESL703,15984510,799,897
18032026_ESL703,1112735,2026-03-18,ESL703,15984510,799,897
19032026_ESL703,,2026-03-19,ESL703,15988100,126,880
19032026_ESL703,,2026-03-19,ESL703,15988493,311,180
19032026_ESL703,,2026-03-19,ESL703,15989240,311,490
19032026_ESL703,,2026-03-19,ESL703,15988743,341,490
20032026_ESL703,1112670,2026-03-20,ESL703,15992988,131,171
20032026_ESL703,1112735,2026-03-20,ESL703,15992988,131,171
20032026_ESL703,1112670,2026-03-20,ESL703,15993904,343,620
20032026_ESL703,1112735,2026-03-20,ESL703,15993904,343,620
20032026_ESL703,1112670,2026-03-20,ESL703,15994253,799,897
20032026_ESL703,1112735,2026-03-20,ESL703,15994253,799,897
20032026_ESL703,1112670,2026-03-20,ESL703,15995310,342,343
20032026_ESL703,1112735,2026-03-20,ESL703,15995310,342,343
23032026_ESL703,1112735,2026-03-23,ESL703,15995436,799,897
23032026_ESL703,1112670,2026-03-23,ESL703,15995436,799,897
23032026_ESL703,1112735,2026-03-23,ESL703,16004203,311,440
23032026_ESL703,1112670,2026-03-23,ESL703,16004203,311,440
23032026_ESL703,1112735,2026-03-23,ESL703,16003960,799,897
23032026_ESL703,1112670,2026-03-23,ESL703,16003960,799,897
23032026_ESL703,1112735,2026-03-23,ESL703,16005402,341,490
23032026_ESL703,1112670,2026-03-23,ESL703,16005402,341,490
24032026_ESL703,1112670,2026-03-24,ESL703,16008407,123,147
24032026_ESL703,1112735,2026-03-24,ESL703,16008407,123,147
24032026_ESL703,1112670,2026-03-24,ESL703,16008723,381,343
24032026_ESL703,1112735,2026-03-24,ESL703,16008723,381,343
24032026_ESL703,1112670,2026-03-24,ESL703,16008329,341,490
24032026_ESL703,1112735,2026-03-24,ESL703,16008329,341,490
24032026_ESL703,1112670,2026-03-24,ESL703,16008607,104,300
24032026_ESL703,1112735,2026-03-24,ESL703,16008607,104,300
24032026_ESL703,1112670,2026-03-24,ESL703,16009007,127,880
24032026_ESL703,1112735,2026-03-24,ESL703,16009007,127,880
24032026_ESL703,1112670,2026-03-24,ESL703,16010284,126,880
24032026_ESL703,1112735,2026-03-24,ESL703,16010284,126,880
25032026_ESL703,1112670,2026-03-25,ESL703,16012431,341,490
25032026_ESL703,1112735,2026-03-25,ESL703,16012431,341,490
25032026_ESL703,1112670,2026-03-25,ESL703,16013246,341,490
25032026_ESL703,1112735,2026-03-25,ESL703,16013246,341,490
25032026_ESL703,1112670,2026-03-25,ESL703,16014107,341,490
25032026_ESL703,1112735,2026-03-25,ESL703,16014107,341,490
25032026_ESL703,1112670,2026-03-25,ESL703,16014877,129,880
25032026_ESL703,1112735,2026-03-25,ESL703,16014877,129,880
26032026_ESL703,1112670,2026-03-26,ESL703,16016910,104,300
26032026_ESL703,1112735,2026-03-26,ESL703,16016910,104,300
26032026_ESL703,1112670,2026-03-26,ESL703,16016910,104,300
26032026_ESL703,1112735,2026-03-26,ESL703,16016910,104,300
26032026_ESL703,1112670,2026-03-26,ESL703,16017694,341,490
26032026_ESL703,1112735,2026-03-26,ESL703,16017694,341,490
26032026_ESL703,1112670,2026-03-26,ESL703,16017765,201,321
26032026_ESL703,1112735,2026-03-26,ESL703,16017765,201,321
28032026_ESL703,,2026-03-28,ESL703,16027597,343,490
28032026_ESL703,,2026-03-28,ESL703,16028133,311,10
28032026_ESL703,,2026-03-28,ESL703,16028743,311,300
28032026_ESL703,,2026-03-28,ESL703,16028881,341,300
28032026_ESL703,,2026-03-28,ESL703,16028743,311,300
29032026_ESL703,1112670,2026-03-29,ESL703,16031090,311,490
29032026_ESL703,1112735,2026-03-29,ESL703,16031090,311,490
30032026_ESL703,,2026-03-30,ESL703,16033319,311,490
30032026_ESL703,,2026-03-30,ESL703,16033792,343,440
30032026_ESL703,,2026-03-30,ESL703,16034497,311,620
30032026_ESL703,,2026-03-30,ESL703,16035224,311,180
31032026_ESL703,,2026-03-31,ESL703,16037856,341,490
31032026_ESL703,,2026-03-31,ESL703,16038376,311,620
31032026_ESL703,,2026-03-31,ESL703,16038875,343,620
31032026_ESL703,,2026-03-31,ESL703,16039054,311,300
23032026_ESL301,1112302,2026-03-23,ESL301,16004760,311,490
23032026_ESL301,1112636,2026-03-23,ESL301,16004760,311,490
24032026_ESL301,1112302,2026-03-24,ESL301,16008661,311,490
24032026_ESL301,1112302,2026-03-24,ESL301,16008823,341,620
20032026_ESL200,1112382,2026-03-20,ESL200,15993319,201,920
01032026_ESL136,1112707,2026-03-01,ESL136,15901450,311,490
01032026_ESL136,1112707,2026-03-01,ESL136,15901095,301,20
01032026_ESL136,1112707,2026-03-01,ESL136,15901551,342,300
16032026_ESL136,,2026-03-16,ESL136,15976217,311,490
16032026_ESL136,,2026-03-16,ESL136,15976491,311,620
16032026_ESL136,,2026-03-16,ESL136,15976374,311,490
16032026_ESL136,,2026-03-16,ESL136,15975951,311,620
30032026_ESL136,311003,2026-03-30,ESL136,16036866,311,440
30032026_ESL136,311003,2026-03-30,ESL136,16036460,343,490
30032026_ESL136,311003,2026-03-30,ESL136,16036785,343,490
30032026_ESL136,311003,2026-03-30,ESL136,16037264,311,490
06032026_ESL135,311573,2026-03-06,ESL135,15923079,312,300
06032026_ESL135,1112459,2026-03-06,ESL135,15923079,312,300
06032026_ESL135,311573,2026-03-06,ESL135,15923335,343,620
06032026_ESL135,1112459,2026-03-06,ESL135,15923335,343,620
06032026_ESL135,311573,2026-03-06,ESL135,15922956,312,300
06032026_ESL135,1112459,2026-03-06,ESL135,15922956,312,300
06032026_ESL135,311573,2026-03-06,ESL135,15921279,341,440
06032026_ESL135,1112459,2026-03-06,ESL135,15921279,341,440
06032026_ESL135,311573,2026-03-06,ESL135,15920074,127,880
06032026_ESL135,1112459,2026-03-06,ESL135,15920074,127,880
04032026_ESL133,1112466,2026-03-04,ESL133,15914075,312,300
04032026_ESL133,1112459,2026-03-04,ESL133,15914075,312,300
04032026_ESL133,1112466,2026-03-04,ESL133,15914328,312,300
04032026_ESL133,1112459,2026-03-04,ESL133,15914328,312,300
04032026_ESL133,1112466,2026-03-04,ESL133,15912284,312,325
04032026_ESL133,1112459,2026-03-04,ESL133,15912284,312,325
04032026_ESL133,1112466,2026-03-04,ESL133,15913094,312,343
04032026_ESL133,1112459,2026-03-04,ESL133,15913094,312,343
04032026_ESL133,1112466,2026-03-04,ESL133,15912328,129,880
04032026_ESL133,1112459,2026-03-04,ESL133,15912328,129,880
06032026_ESL133,,2026-03-06,ESL133,15923054,331,440
06032026_ESL133,,2026-03-06,ESL133,15922820,342,300
06032026_ESL133,,2026-03-06,ESL133,15922736,342,300
06032026_ESL133,,2026-03-06,ESL133,15921981,342,300
07032026_ESL133,311656,2026-03-07,ESL133,15925673,106,301
07032026_ESL133,1112459,2026-03-07,ESL133,15925673,106,301
07032026_ESL133,311656,2026-03-07,ESL133,15926282,311,490
07032026_ESL133,1112459,2026-03-07,ESL133,15926282,311,490
07032026_ESL133,311656,2026-03-07,ESL133,15929554,311,490
07032026_ESL133,1112459,2026-03-07,ESL133,15929554,311,490
09032026_ESL133,311003,2026-03-09,ESL133,15937958,311,490
09032026_ESL133,311656,2026-03-09,ESL133,15937958,311,490
09032026_ESL133,311003,2026-03-09,ESL133,15937680,343,620
09032026_ESL133,311656,2026-03-09,ESL133,15937680,343,620
09032026_ESL133,311003,2026-03-09,ESL133,15939045,311,300
09032026_ESL133,311656,2026-03-09,ESL133,15939045,311,300
13032026_ESL133,311656,2026-03-13,ESL133,15962629,301,440
13032026_ESL133,1112459,2026-03-13,ESL133,15962629,301,440
13032026_ESL133,311656,2026-03-13,ESL133,15961030,311,300
13032026_ESL133,1112459,2026-03-13,ESL133,15961030,311,300
13032026_ESL133,311656,2026-03-13,ESL133,15962917,312,343
13032026_ESL133,1112459,2026-03-13,ESL133,15962917,312,343
13032026_ESL133,311656,2026-03-13,ESL133,15963369,311,490
13032026_ESL133,1112459,2026-03-13,ESL133,15963369,311,490
14032026_ESL133,311656,2026-03-14,ESL133,15964258,343,620
14032026_ESL133,1112459,2026-03-14,ESL133,15964258,343,620
14032026_ESL133,311656,2026-03-14,ESL133,15966404,311,490
14032026_ESL133,1112459,2026-03-14,ESL133,15966404,311,490
14032026_ESL133,311656,2026-03-14,ESL133,15967084,301,200
14032026_ESL133,1112459,2026-03-14,ESL133,15967084,301,200
17032026_ESL133,31419,2026-03-17,ESL133,15979785,341,490
17032026_ESL133,1112707,2026-03-17,ESL133,15979785,341,490
17032026_ESL133,31419,2026-03-17,ESL133,15981526,341,620
17032026_ESL133,1112707,2026-03-17,ESL133,15981526,341,620
18032026_ESL133,311656,2026-03-18,ESL133,15983986,311,490
18032026_ESL133,1112466,2026-03-18,ESL133,15983986,311,490
18032026_ESL133,311656,2026-03-18,ESL133,15987040,520,891
18032026_ESL133,1112466,2026-03-18,ESL133,15987040,520,891
18032026_ESL133,311656,2026-03-18,ESL133,15986600,343,490
18032026_ESL133,1112466,2026-03-18,ESL133,15986600,343,490
18032026_ESL133,311656,2026-03-18,ESL133,15986504,301,20
18032026_ESL133,1112466,2026-03-18,ESL133,15986504,301,20
19032026_ESL133,311656,2026-03-19,ESL133,15989827,301,200
19032026_ESL133,1112466,2026-03-19,ESL133,15989827,301,200
19032026_ESL133,311656,2026-03-19,ESL133,15991610,311,490
19032026_ESL133,1112466,2026-03-19,ESL133,15991610,311,490
19032026_ESL133,311656,2026-03-19,ESL133,15992440,201,490
19032026_ESL133,1112466,2026-03-19,ESL133,15992440,201,490
20032026_ESL133,311656,2026-03-20,ESL133,15995434,343,620
20032026_ESL133,1112466,2026-03-20,ESL133,15995434,343,620
20032026_ESL133,311656,2026-03-20,ESL133,15996416,341,300
20032026_ESL133,1112466,2026-03-20,ESL133,15996416,341,300
20032026_ESL133,311656,2026-03-20,ESL133,15997397,301,200
20032026_ESL133,1112466,2026-03-20,ESL133,15997397,301,200
20032026_ESL133,311656,2026-03-20,ESL133,15996416,341,300
20032026_ESL133,1112466,2026-03-20,ESL133,15996416,341,300
20032026_ESL133,311656,2026-03-20,ESL133,15996820,311,490
20032026_ESL133,1112466,2026-03-20,ESL133,15996820,311,490
23032026_ESL133,311656,2026-03-23,ESL133,16006219,311,440
23032026_ESL133,1112466,2026-03-23,ESL133,16006219,311,440
23032026_ESL133,311656,2026-03-23,ESL133,16007422,312,343
23032026_ESL133,1112466,2026-03-23,ESL133,16007422,312,343
23032026_ESL133,311656,2026-03-23,ESL133,16007958,311,300
23032026_ESL133,1112466,2026-03-23,ESL133,16007958,311,300
23032026_ESL133,311656,2026-03-23,ESL133,16007394,301,200
23032026_ESL133,1112466,2026-03-23,ESL133,16007394,301,200
25032026_ESL133,311656,2026-03-25,ESL133,16016298,341,440
25032026_ESL133,1112466,2026-03-25,ESL133,16016298,341,440
25032026_ESL133,311656,2026-03-25,ESL133,16016219,129,880
25032026_ESL133,1112466,2026-03-25,ESL133,16016219,129,880
25032026_ESL133,311656,2026-03-25,ESL133,16015790,301,200
25032026_ESL133,1112466,2026-03-25,ESL133,16015790,301,200
25032026_ESL133,311656,2026-03-25,ESL133,16015445,311,490
25032026_ESL133,1112466,2026-03-25,ESL133,16015445,311,490
26032026_ESL133,1112408,2026-03-26,ESL133,16017430,311,440
26032026_ESL133,1112408,2026-03-26,ESL133,16022262,311,490
26032026_ESL133,1112408,2026-03-26,ESL133,16022412,311,490
26032026_ESL133,1112408,2026-03-26,ESL133,16021454,301,200
26032026_ESL133,1112408,2026-03-26,ESL133,16022309,301,440
28032026_ESL133,311656,2026-03-28,ESL133,16030212,301,200
28032026_ESL133,1112466,2026-03-28,ESL133,16030212,301,200
28032026_ESL133,311656,2026-03-28,ESL133,15877688,799,897
28032026_ESL133,1112466,2026-03-28,ESL133,15877688,799,897
28032026_ESL133,311656,2026-03-28,ESL133,16030381,301,200
28032026_ESL133,1112466,2026-03-28,ESL133,16030381,301,200
28032026_ESL133,311656,2026-03-28,ESL133,16030364,311,180
28032026_ESL133,1112466,2026-03-28,ESL133,16030364,311,180
29032026_ESL133,1112466,2026-03-29,ESL133,15911412,799,897
29032026_ESL133,311656,2026-03-29,ESL133,15911412,799,897
29032026_ESL133,1112466,2026-03-29,ESL133,16032620,301,200
29032026_ESL133,311656,2026-03-29,ESL133,16032620,301,200
29032026_ESL133,1112466,2026-03-29,ESL133,15591423,799,897
29032026_ESL133,311656,2026-03-29,ESL133,15591423,799,897
29032026_ESL133,1112466,2026-03-29,ESL133,15528965,799,897
29032026_ESL133,311656,2026-03-29,ESL133,15528965,799,897
29032026_ESL133,1112466,2026-03-29,ESL133,16032927,799,897
29032026_ESL133,311656,2026-03-29,ESL133,16032927,799,897
24032026_ESL132,311656,2026-03-24,ESL132,16011388,311,490
24032026_ESL132,1112466,2026-03-24,ESL132,16011388,311,490
24032026_ESL132,311656,2026-03-24,ESL132,16010942,343,620
24032026_ESL132,1112466,2026-03-24,ESL132,16010942,343,620
24032026_ESL132,311656,2026-03-24,ESL132,16012125,311,490
24032026_ESL132,1112466,2026-03-24,ESL132,16012125,311,490
24032026_ESL132,311656,2026-03-24,ESL132,16011252,343,490
24032026_ESL132,1112466,2026-03-24,ESL132,16011252,343,490
27032026_ESL123,31929,2026-03-27,ESL123,16024540,311,490
27032026_ESL123,31929,2026-03-27,ESL123,16024591,381,890
13032026_ESL119,,2026-03-13,ESL119,15958517,343,440
13032026_ESL119,,2026-03-13,ESL119,15961076,126,880
01032026_ESL109,311646,2026-03-01,ESL109,15898755,311,440
01032026_ESL109,1112474,2026-03-01,ESL109,15898755,311,440
01032026_ESL109,311646,2026-03-01,ESL109,15899676,311,300
01032026_ESL109,1112474,2026-03-01,ESL109,15899676,311,300
01032026_ESL109,311646,2026-03-01,ESL109,15899889,311,300
01032026_ESL109,1112474,2026-03-01,ESL109,15899889,311,300
09032026_ESL109,311646,2026-03-09,ESL109,15935448,311,490
11032026_ESL109,311646,2026-03-11,ESL109,15945817,311,300
11032026_ESL109,1112474,2026-03-11,ESL109,15945817,311,300
11032026_ESL109,311646,2026-03-11,ESL109,15947156,311,300
11032026_ESL109,1112474,2026-03-11,ESL109,15947156,311,300
11032026_ESL109,311646,2026-03-11,ESL109,15911734,799,897
11032026_ESL109,1112474,2026-03-11,ESL109,15911734,799,897
13032026_ESL109,1112302,2026-03-13,ESL109,15958497,311,490
13032026_ESL109,1112364,2026-03-13,ESL109,15958497,311,490
13032026_ESL109,1112302,2026-03-13,ESL109,15959482,341,490
13032026_ESL109,1112364,2026-03-13,ESL109,15959482,341,490
13032026_ESL109,1112302,2026-03-13,ESL109,15959793,341,443
13032026_ESL109,1112364,2026-03-13,ESL109,15959793,341,443
16032026_ESL109,1112474,2026-03-16,ESL109,15971545,311,300
16032026_ESL109,311646,2026-03-16,ESL109,15971545,311,300
16032026_ESL109,1112474,2026-03-16,ESL109,15971944,311,490
16032026_ESL109,311646,2026-03-16,ESL109,15971944,311,490
16032026_ESL109,1112474,2026-03-16,ESL109,15972089,311,300
16032026_ESL109,311646,2026-03-16,ESL109,15972089,311,300
17032026_ESL109,1112474,2026-03-17,ESL109,15977696,311,490
17032026_ESL109,311646,2026-03-17,ESL109,15977696,311,490
17032026_ESL109,1112474,2026-03-17,ESL109,15978566,311,300
17032026_ESL109,311646,2026-03-17,ESL109,15978566,311,300
17032026_ESL109,1112474,2026-03-17,ESL109,16038471,311,490
17032026_ESL109,311646,2026-03-17,ESL109,16038471,311,490
02032026_ESL107,311868,2026-03-02,ESL107,15901947,311,490
02032026_ESL107,311868,2026-03-02,ESL107,15901721,311,490
02032026_ESL107,311868,2026-03-02,ESL107,15902006,343,490
02032026_ESL107,311868,2026-03-02,ESL107,15903940,343,490
03032026_ESL107,1112763,2026-03-03,ESL107,15906291,799,897
03032026_ESL107,311868,2026-03-03,ESL107,15906291,799,897
03032026_ESL107,1112763,2026-03-03,ESL107,15906529,341,490
03032026_ESL107,311868,2026-03-03,ESL107,15906529,341,490
03032026_ESL107,1112763,2026-03-03,ESL107,15906891,343,620
03032026_ESL107,311868,2026-03-03,ESL107,15906891,343,620
03032026_ESL107,1112763,2026-03-03,ESL107,15907553,311,490
03032026_ESL107,311868,2026-03-03,ESL107,15907553,311,490
04032026_ESL107,311868,2026-03-04,ESL107,15906588,799,897
04032026_ESL107,1112763,2026-03-04,ESL107,15906588,799,897
04032026_ESL107,311868,2026-03-04,ESL107,15911169,799,897
04032026_ESL107,1112763,2026-03-04,ESL107,15911169,799,897
04032026_ESL107,311868,2026-03-04,ESL107,15911516,799,897
04032026_ESL107,1112763,2026-03-04,ESL107,15911516,799,897
04032026_ESL107,311868,2026-03-04,ESL107,15911059,799,897
04032026_ESL107,1112763,2026-03-04,ESL107,15911059,799,897
05032026_ESL107,1112763,2026-03-05,ESL107,15913569,312,300
05032026_ESL107,311868,2026-03-05,ESL107,15913569,312,300
05032026_ESL107,1112763,2026-03-05,ESL107,15911728,799,897
05032026_ESL107,311868,2026-03-05,ESL107,15911728,799,897
05032026_ESL107,1112763,2026-03-05,ESL107,15911674,799,899
05032026_ESL107,311868,2026-03-05,ESL107,15911674,799,899
05032026_ESL107,1112763,2026-03-05,ESL107,15915999,341,490
05032026_ESL107,311868,2026-03-05,ESL107,15915999,341,490
07032026_ESL107,1112763,2026-03-07,ESL107,15923804,301,440
07032026_ESL107,311868,2026-03-07,ESL107,15923804,301,440
07032026_ESL107,1112763,2026-03-07,ESL107,15924167,343,440
07032026_ESL107,311868,2026-03-07,ESL107,15924167,343,440
07032026_ESL107,1112763,2026-03-07,ESL107,15911534,799,897
07032026_ESL107,311868,2026-03-07,ESL107,15911534,799,897
07032026_ESL107,1112763,2026-03-07,ESL107,15911553,799,897
07032026_ESL107,311868,2026-03-07,ESL107,15911553,799,897
09032026_ESL107,1112364,2026-03-09,ESL107,15934922,311,490
09032026_ESL107,311868,2026-03-09,ESL107,15934922,311,490
09032026_ESL107,1112364,2026-03-09,ESL107,15934950,311,490
09032026_ESL107,311868,2026-03-09,ESL107,15934950,311,490
09032026_ESL107,1112364,2026-03-09,ESL107,15935072,201,20
09032026_ESL107,311868,2026-03-09,ESL107,15935072,201,20
09032026_ESL107,1112364,2026-03-09,ESL107,15935448,311,490
09032026_ESL107,311868,2026-03-09,ESL107,15935448,311,490
09032026_ESL107,1112364,2026-03-09,ESL107,15937451,301,180
09032026_ESL107,311868,2026-03-09,ESL107,15937451,301,180
10032026_ESL107,311868,2026-03-10,ESL107,15938900,311,490
10032026_ESL107,311868,2026-03-10,ESL107,15940605,311,490
10032026_ESL107,311868,2026-03-10,ESL107,15939166,311,490
17032026_ESL106,1112391,2026-03-17,ESL106,16043009,311,440
17032026_ESL106,31229,2026-03-17,ESL106,16043009,311,440
10032026_ESL105,311296,2026-03-10,ESL105,15939454,311,490
10032026_ESL105,1112251,2026-03-10,ESL105,15939454,311,490
06032026_ESL104,311341,2026-03-06,ESL104,15918726,311,440
06032026_ESL104,1112752,2026-03-06,ESL104,15918726,311,440
24032026_ESL103,311918,2026-03-24,ESL103,16039267,311,300
24032026_ESL103,1112375,2026-03-24,ESL103,16039267,311,300
19032026_ESL102,1112375,2026-03-19,ESL102,15988778,311,440
19032026_ESL102,1112375,2026-03-19,ESL102,15988611,343,440
25032026_EQL700,,2026-03-25,EQL700,16012865,341,440
25032026_EQL700,,2026-03-25,EQL700,16011866,129,880
25032026_EQL700,,2026-03-25,EQL700,16012588,343,440
25032026_EQL700,,2026-03-25,EQL700,16014282,311,620
30032026_EQL700,,2026-03-30,EQL700,16033836,341,440
30032026_EQL700,,2026-03-30,EQL700,16034010,341,620
30032026_EQL700,,2026-03-30,EQL700,16035215,201,180
30032026_EQL700,,2026-03-30,EQL700,16035126,331,440
31032026_EQL700,,2026-03-31,EQL700,16037274,341,440
31032026_EQL700,,2026-03-31,EQL700,16038297,341,440
31032026_EQL700,,2026-03-31,EQL700,16038582,311,180
19032026_EQL310,,2026-03-19,EQL310,15989653,799,898
31032026_EQL301,,2026-03-31,EQL301,16037479,331,440
31032026_EQL301,,2026-03-31,EQL301,16037881,331,440
31032026_EQL301,,2026-03-31,EQL301,16038360,341,490
31032026_EQL301,,2026-03-31,EQL301,16035370,331,440
31032026_EQL301,,2026-03-31,EQL301,16038359,312,348
31032026_EQL301,,2026-03-31,EQL301,16039275,126,880
18032026_EQL300,1112357,2026-03-18,EQL300,15982272,381,343
18032026_EQL300,311710,2026-03-18,EQL300,15982272,381,343
18032026_EQL300,1112357,2026-03-18,EQL300,15982451,341,620
18032026_EQL300,311710,2026-03-18,EQL300,15982451,341,620
18032026_EQL300,1112357,2026-03-18,EQL300,15982570,301,180
18032026_EQL300,311710,2026-03-18,EQL300,15982570,301,180
18032026_EQL300,1112357,2026-03-18,EQL300,15982474,341,443
18032026_EQL300,311710,2026-03-18,EQL300,15982474,341,443
30032026_EQL145,1112525,2026-03-30,EQL145,16035322,121,343
30032026_EQL145,1112525,2026-03-30,EQL145,16036736,311,490
30032026_EQL145,1112525,2026-03-30,EQL145,16036374,311,620
30032026_EQL145,1112525,2026-03-30,EQL145,16036320,311,620
30032026_EQL145,1112525,2026-03-30,EQL145,16036399,129,880
31032026_EQL145,1112525,2026-03-31,EQL145,16038650,311,620
31032026_EQL145,1112525,2026-03-31,EQL145,16040656,301,490
31032026_EQL145,1112525,2026-03-31,EQL145,16038952,311,490
31032026_EQL145,1112525,2026-03-31,EQL145,16039603,311,620
31032026_EQL145,1112525,2026-03-31,EQL145,16040880,129,880
29032026_EQL135,,2026-03-29,EQL135,16031893,201,180
21032026_EQL126,,2026-03-21,EQL126,15999066,343,11
21032026_EQL126,,2026-03-21,EQL126,15999589,301,150
22032026_EQL126,,2026-03-22,EQL126,16001173,311,490
22032026_EQL126,,2026-03-22,EQL126,16001612,311,490
22032026_EQL126,,2026-03-22,EQL126,16001923,311,20
22032026_EQL126,,2026-03-22,EQL126,16002060,341,440
22032026_EQL126,,2026-03-22,EQL126,16001945,311,490
24032026_EQL126,,2026-03-24,EQL126,16008150,201,321
25032026_EQL126,,2026-03-25,EQL126,16013420,343,20
25032026_EQL126,,2026-03-25,EQL126,16014310,311,490
25032026_EQL126,,2026-03-25,EQL126,16014359,311,300
26032026_EQL126,,2026-03-26,EQL126,16017465,301,490
27032026_EQL126,,2026-03-27,EQL126,16023921,381,180
27032026_EQL126,,2026-03-27,EQL126,16024621,311,490
27032026_EQL126,,2026-03-27,EQL126,16024660,341,300
27032026_EQL126,,2026-03-27,EQL126,16023827,341,300
27032026_EQL126,,2026-03-27,EQL126,16025769,343,460
30032026_EQL126,,2026-03-30,EQL126,16034720,311,490
30032026_EQL126,,2026-03-30,EQL126,16035273,381,302
30032026_EQL126,,2026-03-30,EQL126,16035870,341,300
30032026_EQL126,,2026-03-30,EQL126,16034221,381,880
31032026_EQL126,,2026-03-31,EQL126,16038587,341,490
31032026_EQL126,,2026-03-31,EQL126,16038360,341,490
31032026_EQL126,,2026-03-31,EQL126,16039686,341,300
21032026_EQL123,1112560,2026-03-21,EQL123,15998579,311,490
21032026_EQL123,1112778,2026-03-21,EQL123,15998579,311,490
21032026_EQL123,1112560,2026-03-21,EQL123,15998635,311,440
21032026_EQL123,1112778,2026-03-21,EQL123,15998635,311,440
22032026_EQL123,1112770,2026-03-22,EQL123,16001086,311,440
22032026_EQL123,1112770,2026-03-22,EQL123,16002019,311,440
22032026_EQL123,1112770,2026-03-22,EQL123,16001680,311,440
23032026_EQL123,1112560,2026-03-23,EQL123,16004974,301,490
25032026_EQL123,,2026-03-25,EQL123,16014312,201,20
25032026_EQL123,,2026-03-25,EQL123,16014813,381,302
26032026_EQL123,,2026-03-26,EQL123,16018646,343,440
30032026_EQL123,,2026-03-30,EQL123,16034695,311,311
30032026_EQL123,,2026-03-30,EQL123,16036051,343,301
31032026_EQL123,,2026-03-31,EQL123,16038065,311,440
31032026_EQL123,,2026-03-31,EQL123,16039120,201,20
30032026_EQL122,311304,2026-03-30,EQL122,16035090,311,620
31032026_EQL122,311304,2026-03-31,EQL122,16039101,311,490
31032026_EQL122,512015,2026-03-31,EQL122,16039101,311,490
19032026_EQL113,,2026-03-19,EQL113,15988026,311,490
20032026_EQL113,311718,2026-03-20,EQL113,15993079,311,300
20032026_EQL113,1112388,2026-03-20,EQL113,15993079,311,300
24032026_EQL113,311718,2026-03-24,EQL113,16008467,201,490
24032026_EQL113,1112388,2026-03-24,EQL113,16008467,201,490
25032026_EQL113,311718,2026-03-25,EQL113,16013034,311,490
25032026_EQL113,1112388,2026-03-25,EQL113,16013034,311,490
